indicador,fecha,kpi,nota,store_nbr,disponota,fecha_ejecucion,relleno_disponota
INCONSISTENCIAS,2023-06-03,2.01,8.0,644,8.14,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,3.57,8.0,573,7.26,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,2.38,10.0,194,8.95,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.16,10.0,61,8.62,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,6.01,7.0,988,5.95,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,2.44,7.0,653,8.27,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.05,10.0,652,9.28,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.13,10.0,593,8.75,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,3.25,9.0,992,9.05,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.96,10.0,681,8.48,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,4.27,5.0,420,5.95,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,2.82,10.0,636,8.27,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,1.83,10.0,490,7.58,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,7.66,4.0,585,4.55,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,3.25,9.0,176,9.08,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.13,10.0,1,8.25,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,0.71,10.0,279,7.9,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.8,10.0,43,8.25,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,0.4,10.0,680,8.11,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,3.42,9.0,556,8.75,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,3.5,10.0,686,8.42,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.78,10.0,55,6.55,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.4,10.0,73,6.91,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.56,10.0,544,8.84,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,0.95,10.0,461,9.5,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,0.65,10.0,246,7.16,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.6,10.0,561,8.87,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,0.97,10.0,61,8.22,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,5.18,6.0,538,7.39,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,9.48,3.0,439,6.71,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.92,9.0,189,8.4,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.68,10.0,589,8.84,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,1.9,10.0,160,8.57,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,3.8,8.0,506,7.88,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.31,10.0,685,8.28,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,2.76,10.0,92,8.35,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,4.47,7.0,895,9.1,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,1.35,10.0,607,8.5,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,2.51,10.0,82,7.58,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,27.14,,5,,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,6.32,5.0,507,8.09,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,0.8,10.0,247,7.15,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,3.76,8.0,556,8.7,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,5.26,6.0,522,7.84,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,2.23,10.0,577,8.84,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,9.37,3.0,567,7.73,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,0.76,10.0,501,7.78,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,2.21,10.0,38,8.61,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,3.61,8.0,588,7.01,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,4.11,7.0,478,7.42,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,1.1,10.0,518,8.37,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.57,10.0,140,8.11,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,4.08,10.0,655,5.13,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,1.92,10.0,12,8.41,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,0.97,10.0,211,7.19,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,3.08,6.0,612,8.22,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.18,10.0,35,8.84,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,2.2,10.0,48,6.59,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.47,10.0,606,8.13,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.74,10.0,93,6.97,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.84,10.0,32,7.67,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,0.66,10.0,631,7.55,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,4.0,10.0,602,7.39,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,3.51,10.0,697,6.46,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.43,10.0,129,6.77,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.19,10.0,73,7.11,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,2.31,8.0,610,6.37,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,2.62,10.0,570,7.51,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,0.81,10.0,647,9.36,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,1.32,10.0,521,8.46,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.48,10.0,55,6.55,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,0.56,10.0,516,7.85,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.57,10.0,168,7.58,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.18,10.0,201,6.88,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.35,10.0,201,6.08,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,1.99,10.0,37,8.63,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,2.16,10.0,654,8.17,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,2.62,10.0,626,7.65,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,5.41,6.0,559,6.57,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.15,10.0,1,7.85,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,3.03,10.0,747,7.47,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,3.98,10.0,83,7.68,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,4.57,5.0,149,7.3,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,5.41,6.0,585,4.9,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,1.67,9.0,174,8.44,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.65,10.0,75,8.26,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,1.02,10.0,98,7.18,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,1.18,10.0,929,8.47,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,2.04,10.0,747,7.47,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,0.69,10.0,32,7.67,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,3.15,6.0,166,7.68,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,6.8,4.0,598,7.28,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.2,10.0,678,8.88,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,3.16,10.0,57,7.68,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,3.12,6.0,438,8.05,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,0.0,10.0,206,6.93,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,4.97,5.0,462,5.96,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,2.87,7.0,640,5.35,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,8.45,3.0,458,8.13,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.16,10.0,603,6.95,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.64,10.0,565,8.61,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,3.21,10.0,76,7.66,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,3.06,10.0,529,8.64,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,6.45,5.0,194,7.88,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,2.17,10.0,440,8.04,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,4.98,6.0,505,7.56,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,7.14,4.0,168,7.13,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,2.64,10.0,654,8.25,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,10.84,2.0,439,6.61,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,10.39,3.0,170,6.6,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,1.02,10.0,606,8.18,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,2.62,10.0,616,6.1,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,4.45,7.0,590,7.97,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,2.11,8.0,619,7.69,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,0.0,10.0,469,6.55,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,0.17,10.0,215,7.3,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.84,10.0,73,7.31,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,1.59,10.0,77,8.43,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.33,10.0,608,8.17,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,8.76,3.0,567,7.97,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.43,10.0,463,8.45,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.83,10.0,978,8.26,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.68,9.0,937,7.75,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,3.85,6.0,420,5.81,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,0.9,10.0,519,7.26,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,6.11,7.0,97,6.96,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,2.44,7.0,610,7.31,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,5.32,6.0,787,7.71,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,9.54,3.0,503,7.42,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,2.99,10.0,457,7.96,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.95,10.0,566,7.4,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,4.6,5.0,146,7.51,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.96,10.0,120,8.25,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,3.37,9.0,562,8.05,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.45,10.0,647,8.97,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,2.9,10.0,156,8.49,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,0.0,10.0,267,7.19,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,2.03,10.0,508,8.58,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,0.61,10.0,693,8.36,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,0.97,10.0,676,8.79,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,1.83,10.0,616,6.25,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,3.1,9.0,574,8.57,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,8.17,4.0,170,6.93,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,4.6,10.0,88,5.32,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,4.78,10.0,33,6.92,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.4,10.0,488,7.71,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,2.94,10.0,68,7.36,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,2.06,10.0,19,6.48,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,3.46,9.0,578,8.0,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.6,10.0,121,7.95,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.96,10.0,121,7.4,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.6,10.0,557,8.44,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,2.27,10.0,582,8.38,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.71,9.0,2,7.33,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.65,9.0,934,8.58,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,1.77,10.0,182,8.6,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.53,10.0,525,8.93,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,4.57,10.0,739,7.26,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,5.48,9.0,78,7.06,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,1.81,10.0,73,7.11,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,2.94,10.0,171,8.08,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.39,10.0,271,6.78,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,5.23,6.0,511,6.02,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,0.98,10.0,194,8.95,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,0.35,10.0,204,6.22,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,5.84,8.0,97,6.79,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,3.01,6.0,201,5.93,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,3.48,6.0,129,6.1,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,1.67,9.0,299,4.97,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,1.55,10.0,580,8.48,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,4.08,5.0,235,7.78,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,3.79,8.0,504,8.37,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.68,10.0,654,8.52,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,4.13,7.0,573,6.43,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.18,10.0,783,7.59,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,5.28,9.0,55,6.42,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,6.32,7.0,748,3.74,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,2.55,7.0,201,6.18,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,2.12,10.0,171,7.88,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,0.99,10.0,125,8.38,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,8.48,4.0,575,6.07,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,0.86,10.0,93,7.53,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.76,9.0,685,8.58,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,0.82,10.0,43,8.65,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,0.22,10.0,751,7.24,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.91,10.0,959,7.17,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.73,10.0,678,9.28,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.59,10.0,62,7.41,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.9,10.0,451,7.43,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,4.27,7.0,68,7.06,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,5.09,6.0,198,7.19,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,3.05,10.0,127,8.01,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,8.77,3.0,568,7.31,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.64,10.0,19,6.36,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.38,10.0,478,7.47,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,2.85,10.0,73,7.04,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.36,10.0,66,8.7,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,2.98,10.0,622,7.35,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,0.48,10.0,205,7.7,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,1.14,10.0,253,6.08,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,10.7,2.0,7,5.31,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,1.68,10.0,526,9.1,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.54,10.0,96,8.65,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.74,10.0,484,8.76,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,0.96,10.0,51,8.68,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,3.09,10.0,746,8.17,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,5.78,8.0,41,6.52,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,2.28,10.0,95,6.7,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,0.35,10.0,54,8.64,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,3.04,10.0,697,6.58,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,5.13,6.0,623,7.81,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,3.92,10.0,748,4.29,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,1.56,10.0,619,7.64,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,0.31,10.0,242,6.66,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.78,10.0,18,8.45,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,2.24,10.0,986,8.21,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,2.67,7.0,139,5.99,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,5.81,5.0,947,8.34,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.57,10.0,992,9.15,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,2.32,10.0,37,8.63,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,0.61,10.0,93,7.33,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.62,9.0,4,8.94,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,4.06,7.0,156,8.44,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,0.44,10.0,218,7.19,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-01,1.98,9.0,217,6.38,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,0.68,10.0,258,8.89,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,0.6,10.0,676,8.91,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.47,10.0,519,7.62,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-02,1.92,10.0,507,8.49,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,2.47,10.0,895,9.55,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.46,10.0,657,7.54,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,5.43,6.0,508,7.84,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,2.39,10.0,771,8.06,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,2.04,8.0,8,7.16,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,0.0,10.0,299,7.23,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,1.05,10.0,685,8.68,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,11.0,2.0,954,7.96,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-04,1.56,10.0,693,9.1,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-31,1.15,10.0,120,8.25,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,0.93,10.0,219,7.9,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-30,1.68,10.0,182,8.72,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,2.84,10.0,76,8.17,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-06-03,1.0,10.0,422,7.27,2023-06-05T07:45:17.601902,false
INCONSISTENCIAS,2023-05-29,3.16,6.0,640,4.94,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-04,5.2,7.0,41,6.52,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-30,1.47,10.0,252,7.63,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-03,3.1,9.0,747,7.47,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-04,4.52,8.0,126,8.17,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-30,4.83,9.0,537,7.14,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-04,4.27,9.0,802,9.19,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-03,3.9,8.0,82,7.58,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-03,1.54,10.0,285,6.5,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-04,5.35,8.0,247,8.68,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-02,3.81,9.0,56,7.11,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-03,3.6,10.0,986,7.61,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-31,1.25,10.0,87,7.18,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-04,2.0,10.0,98,7.18,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-29,5.49,7.0,985,5.89,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-01,5.05,8.0,243,5.48,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-01,0.48,10.0,274,7.27,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-03,5.55,8.0,746,8.23,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-29,3.34,10.0,613,7.76,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-29,1.91,10.0,229,7.0,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-02,0.61,10.0,294,6.76,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-02,4.52,9.0,243,5.6,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-04,5.25,7.0,127,7.74,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-02,3.94,8.0,82,7.53,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-30,3.38,9.0,426,7.94,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-29,3.86,10.0,954,9.32,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-29,5.54,8.0,579,5.86,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-29,4.23,8.0,86,7.64,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-06-01,4.24,8.0,126,8.17,2023-06-05T07:45:17.601902,false
LLENAR GONDOLAS,2023-05-31,5.12,8.0,581,7.14,2023-06-05T07:45:17.601902,false
